timestamp,datetime,best_bid,best_ask,bid_volume,ask_volume
1755826723,2025-08-21 21:38:43,0.5087,0.5088,0.00,0.00
1755826728,2025-08-21 21:38:48,0.5087,0.5088,0.00,0.00
1755826729,2025-08-21 21:38:49,0.5085,0.5087,0.00,0.00
1755826734,2025-08-21 21:38:54,0.5085,0.5087,0.00,0.00
1755826735,2025-08-21 21:38:55,0.5086,0.5087,0.00,0.00
1755826740,2025-08-21 21:39:00,0.5086,0.5087,0.00,0.00
1755826741,2025-08-21 21:39:01,0.5085,0.5086,0.00,0.00
1755826747,2025-08-21 21:39:07,0.5086,0.5087,0.00,0.00
1755826748,2025-08-21 21:39:08,0.5086,0.5087,0.00,0.00
1755826753,2025-08-21 21:39:13,0.5087,0.5088,0.00,0.00
1755826754,2025-08-21 21:39:14,0.5087,0.5088,0.00,0.00
1755826759,2025-08-21 21:39:19,0.5086,0.5087,0.00,0.00
1755826760,2025-08-21 21:39:20,0.5086,0.5087,0.00,0.00
1755826766,2025-08-21 21:39:26,0.5086,0.5087,0.00,0.00
1755826767,2025-08-21 21:39:27,0.5086,0.5087,0.00,0.00
1755826772,2025-08-21 21:39:32,0.5086,0.5087,0.00,0.00
1755826774,2025-08-21 21:39:34,0.5086,0.5087,0.00,0.00
1755826779,2025-08-21 21:39:39,0.5084,0.5086,0.00,0.00
1755826780,2025-08-21 21:39:40,0.5084,0.5086,0.00,0.00
1755826785,2025-08-21 21:39:45,0.5086,0.5087,0.00,0.00
1755826786,2025-08-21 21:39:46,0.5086,0.5087,0.00,0.00
1755826791,2025-08-21 21:39:51,0.5088,0.5089,0.00,0.00
1755826792,2025-08-21 21:39:52,0.5088,0.5089,0.00,0.00
1755826798,2025-08-21 21:39:58,0.5089,0.5090,0.00,0.00
1755826799,2025-08-21 21:39:59,0.5089,0.5090,0.00,0.00
1755826804,2025-08-21 21:40:04,0.5089,0.5090,0.00,0.00
1755826805,2025-08-21 21:40:05,0.5089,0.5090,0.00,0.00
1755826810,2025-08-21 21:40:10,0.5089,0.5090,0.00,0.00
1755826811,2025-08-21 21:40:11,0.5089,0.5090,0.00,0.00
1755826817,2025-08-21 21:40:17,0.5089,0.5090,0.00,0.00
1755826818,2025-08-21 21:40:18,0.5089,0.5090,0.00,0.00
1755826823,2025-08-21 21:40:23,0.5089,0.5090,0.00,0.00
1755826824,2025-08-21 21:40:24,0.5089,0.5090,0.00,0.00
1755826829,2025-08-21 21:40:29,0.5091,0.5092,0.00,0.00
1755826830,2025-08-21 21:40:30,0.5091,0.5092,0.00,0.00
1755826835,2025-08-21 21:40:35,0.5091,0.5092,0.00,0.00
1755826836,2025-08-21 21:40:36,0.5091,0.5092,0.00,0.00
1755826842,2025-08-21 21:40:42,0.5092,0.5093,0.00,0.00
1755826843,2025-08-21 21:40:43,0.5092,0.5093,0.00,0.00
1755826848,2025-08-21 21:40:48,0.5089,0.5090,0.00,0.00
1755826849,2025-08-21 21:40:49,0.5089,0.5090,0.00,0.00
1755826854,2025-08-21 21:40:54,0.5086,0.5087,0.00,0.00
1755826855,2025-08-21 21:40:55,0.5086,0.5087,0.00,0.00
1755826860,2025-08-21 21:41:00,0.5086,0.5087,0.00,0.00
1755826861,2025-08-21 21:41:01,0.5085,0.5086,0.00,0.00
1755826867,2025-08-21 21:41:07,0.5086,0.5087,0.00,0.00
1755826868,2025-08-21 21:41:08,0.5086,0.5087,0.00,0.00
1755826873,2025-08-21 21:41:13,0.5083,0.5084,0.00,0.00
1755826874,2025-08-21 21:41:14,0.5083,0.5084,0.00,0.00
1755826879,2025-08-21 21:41:19,0.5083,0.5084,0.00,0.00
1755826880,2025-08-21 21:41:20,0.5083,0.5084,0.00,0.00
1755826885,2025-08-21 21:41:25,0.5084,0.5085,0.00,0.00
1755826886,2025-08-21 21:41:26,0.5084,0.5085,0.00,0.00
1755826892,2025-08-21 21:41:32,0.5086,0.5087,0.00,0.00
1755826893,2025-08-21 21:41:33,0.5086,0.5087,0.00,0.00
1755826898,2025-08-21 21:41:38,0.5086,0.5088,0.00,0.00
1755826899,2025-08-21 21:41:39,0.5086,0.5088,0.00,0.00
1755826905,2025-08-21 21:41:45,0.5086,0.5087,0.00,0.00
1755826906,2025-08-21 21:41:46,0.5086,0.5087,0.00,0.00
1755826911,2025-08-21 21:41:51,0.5086,0.5087,0.00,0.00
1755826912,2025-08-21 21:41:52,0.5086,0.5087,0.00,0.00
1755826917,2025-08-21 21:41:57,0.5087,0.5088,0.00,0.00
1755826918,2025-08-21 21:41:58,0.5087,0.5088,0.00,0.00
1755826923,2025-08-21 21:42:03,0.5087,0.5088,0.00,0.00
1755826924,2025-08-21 21:42:04,0.5087,0.5088,0.00,0.00
1755826929,2025-08-21 21:42:09,0.5088,0.5089,0.00,0.00
1755826930,2025-08-21 21:42:10,0.5088,0.5089,0.00,0.00
1755826935,2025-08-21 21:42:15,0.5087,0.5088,0.00,0.00
1755826936,2025-08-21 21:42:16,0.5087,0.5088,0.00,0.00
1755826941,2025-08-21 21:42:21,0.5090,0.5091,0.00,0.00
1755826943,2025-08-21 21:42:23,0.5090,0.5091,0.00,0.00
